hour,start_ts,end_ts,twitter_density,inst_density,total
0,1439942401,1439946001,0.5179519122687551,4.708213014885915,5.226164927154671
1,1439946001,1439949601,0.5510364605082301,1.6391849090549262,2.1902213695631563
2,1439949601,1439953201,0.5187664452193932,1.7132839933950346,2.2320504386144275
3,1439953201,1439956801,0.0,0.3009009118947509,0.3009009118947509
4,1439956801,1439960401,0.0,0.0,0.0
5,1439960401,1439964001,0.5526358557465703,2.1247052058270994,2.6773410615736695
6,1439964001,1439967601,0.0,0.6953128117194305,0.6953128117194305
7,1439967601,1439971201,0.546020122919241,2.591441738335851,3.1374618612550917
8,1439971201,1439974801,0.5526358557465703,4.358861031534181,4.911496887280751
9,1439974801,1439978401,2.1965686926426975,6.134513598597323,8.33108229124002
10,1439978401,1439982001,0.5552217374034949,4.626460140369985,5.18168187777348
11,1439982001,1439985601,1.3039302251632172,8.379845713930314,9.68377593909353
12,1439985601,1439989201,1.943774811906441,8.466904195829601,10.410679007736043
13,1439989201,1439992801,1.1128736893213778,17.23338218959173,18.346255878913105
14,1439992801,1439996401,4.16914510115744,17.960400087178215,22.12954518833566
15,1439996401,1440000001,5.631527271908203,4.257484627863259,9.889011899771463
16,1440000001,1440003601,5.721345587648377,8.142831357415853,13.86417694506423
17,1440003601,1440007201,5.293426449676095,21.634621445762402,26.928047895438496
18,1440007201,1440010801,4.229606314188325,20.942720043267244,25.17232635745557
19,1440010801,1440014401,3.2820623940940497,25.766827944152286,29.048890338246338
20,1440014401,1440018001,2.193647427220735,19.69564918872609,21.889296615946826
21,1440018001,1440021601,3.3862192153036452,22.40623604068453,25.792455255988173
22,1440021601,1440025201,4.693904425157711,19.107194510806448,23.801098935964156
23,1440025201,1440028801,0.8590272788853027,28.47958599548688,29.33861327437218
24,1440028801,1440032401,1.760592192967123,12.432196881818754,14.192789074785876
25,1440032401,1440036001,0.29209329914468196,5.147971096384784,5.440064395529466
26,1440036001,1440039601,0.0,1.3029212512609392,1.3029212512609392
27,1440039601,1440043201,0.55076341960054,0.3009009118947509,0.8516643314952909
28,1440043201,1440046801,0.0,1.9873947371994467,1.9873947371994467
29,1440046801,1440050401,0.546020122919241,1.0109050448146197,1.5569251677338607
30,1440050401,1440054001,0.0,3.864474709063661,3.864474709063661
31,1440054001,1440057601,0.0,6.5768209894272625,6.5768209894272625
32,1440057601,1440061201,0.5391536847872186,10.465420474423945,11.004574159211163
33,1440061201,1440064801,3.4072706199643568,10.760201837409284,14.16747245737364
34,1440064801,1440068401,0.6849074539731539,8.82745478562739,9.512362239600543
35,1440068401,1440072001,1.3434292673533306,9.90901185624711,11.25244112360044
36,1440072001,1440075601,2.1475202044854935,7.9735451370207375,10.12106534150623
37,1440075601,1440079201,4.088897420088076,6.552564740839075,10.64146216092715
38,1440079201,1440082801,2.0714347038429244,10.955558081749091,13.026992785592016
39,1440082801,1440086401,1.3875583953961292,13.480858400063894,14.868416795460025
40,1440086401,1440090001,3.306618278234117,12.108847014497211,15.415465292731328
41,1440090001,1440093601,2.3971440789029863,11.005671610366056,13.402815689269042
42,1440093601,1440097201,2.013371419361706,10.690743014616483,12.704114433978189
43,1440097201,1440100801,1.6248251498521806,12.095522236908103,13.720347386760285
44,1440100801,1440104401,1.1598404718231432,13.275278567057798,14.435119038880941
45,1440104401,1440108001,2.254508099473445,17.7652216018412,20.01972970131465
46,1440108001,1440111601,2.1218391784707737,13.81272595572274,15.934565134193514
47,1440111601,1440115201,0.8502383415410067,15.761814456167427,16.612052797708433
48,1440115201,1440118801,1.5164578272435432,7.390450028991453,8.906907856234996
49,1440118801,1440122401,2.3583625254594316,5.627414903275641,7.985777428735073
50,1440122401,1440126001,0.25255722035967376,1.1404444381631036,1.3930016585227774
51,1440126001,1440129601,0.5526321897177651,0.49139402167101137,1.0440262113887766
52,1440129601,1440133201,2.6908724776687953,1.9036838245368195,4.594556302205614
53,1440133201,1440136801,0.0,1.730240891982565,1.730240891982565
54,1440136801,1440140401,0.0,2.894309155557741,2.894309155557741
55,1440140401,1440144001,1.6411866778989292,8.390318708015931,10.03150538591486
56,1440144001,1440147601,0.5475832774898441,8.713909017692057,9.2614922951819
57,1440147601,1440151201,4.260754801591144,5.281331915303549,9.542086716894692
58,1440151201,1440154801,0.29325513196480935,7.339163644063585,7.632418776028395
59,1440154801,1440158401,1.187822832596366,6.019230793529116,7.207053626125481
60,1440158401,1440162001,2.1327927106231614,7.959557657608053,10.092350368231214
61,1440162001,1440165601,0.9540606058160847,6.094943097678781,7.049003703494866
62,1440165601,1440169201,4.232127434361578,14.177103447477439,18.40923088183902
63,1440169201,1440172801,6.872990522434147,12.181267461471204,19.05425798390535
64,1440172801,1440176401,4.754832046880885,13.816853607519251,18.571685654400135
65,1440176401,1440180001,6.580778235815213,11.50096906364861,18.08174729946382
66,1440180001,1440183601,8.020631055494436,11.878841917357843,19.89947297285228
67,1440183601,1440187201,4.308648719175577,27.00943250708807,31.318081226263647
68,1440187201,1440190801,3.07477708899068,42.944142118361945,46.01891920735262
69,1440190801,1440194401,4.820534186621297,35.46616405542136,40.286698242042654
70,1440194401,1440198001,9.065385699086105,32.71681514137177,41.78220084045787
71,1440198001,1440201601,2.1239214983204877,25.46315862705593,27.587080125376417
