hour,start_ts,end_ts,twitter_density,inst_density,total
0,1439942401,1439946001,0.42120124620949484,2.4745280954081097,2.895729341617605
1,1439946001,1439949601,0.12124159719855544,0.5178190233256359,0.6390606205241913
2,1439949601,1439953201,0.2609169590721486,0.7036195485472552,0.9645365076194037
3,1439953201,1439956801,0.0,0.0,0.0
4,1439956801,1439960401,0.0,0.0,0.0
5,1439960401,1439964001,0.12129174482239512,0.4155580384558719,0.536849783278267
6,1439964001,1439967601,0.0,0.7237811944626379,0.7237811944626379
7,1439967601,1439971201,0.10917391851887129,1.5275232012195097,1.636697119738381
8,1439971201,1439974801,0.12129174482239512,1.7634400719277825,1.8847318167501776
9,1439974801,1439978401,0.8276402554786988,2.3591037652682894,3.186744020746988
10,1439978401,1439982001,0.11024272549029988,2.2888339631842296,2.3990766886745294
11,1439982001,1439985601,0.45513482130767063,3.415555941968292,3.8706907632759626
12,1439985601,1439989201,0.6236962491088225,4.045544047525439,4.669240296634261
13,1439989201,1439992801,-0.16861789575932237,5.722383683102494,5.553765787343171
14,1439992801,1439996401,1.7608354302587592,7.3503550694551425,9.111190499713903
15,1439996401,1440000001,1.9251386773297035,1.658353425239956,3.58349210256966
16,1440000001,1440003601,1.6991799186945575,3.833458928045428,5.532638846739986
17,1440003601,1440007201,2.2879299475869748,8.708096355055615,10.996026302642589
18,1440007201,1440010801,1.8170844563290416,6.895003607118368,8.712088063447409
19,1440010801,1440014401,1.4666203887021907,10.151197946335117,11.61781833503731
20,1440014401,1440018001,0.8794952718634904,7.145212870967821,8.024708142831312
21,1440018001,1440021601,1.2752308940379384,8.593601232896345,9.868832126934285
22,1440021601,1440025201,1.4692795612634184,8.037388394646907,9.506667955910325
23,1440025201,1440028801,0.11676295165319134,10.247325304969406,10.364088256622596
24,1440028801,1440032401,0.8722518016845626,4.875185213213766,5.7474370148983285
25,1440032401,1440036001,0.5523440891094392,1.1377366705422285,1.690080759651668
26,1440036001,1440039601,0.13732553443244427,0.30577592125984554,0.44310145569228987
27,1440039601,1440043201,0.36263401685338637,0.2947585865455684,0.6573926033989548
28,1440043201,1440046801,0.2647122735661921,0.7233866025213399,0.988098876087532
29,1440046801,1440050401,0.10917391851887129,0.28967850536373857,0.39885242388260983
30,1440050401,1440054001,0.0,1.4588255090123972,1.4588255090123972
31,1440054001,1440057601,0.0,2.6493392899796384,2.6493392899796384
32,1440057601,1440061201,0.11417970375569293,3.8036809765781543,3.917860680333847
33,1440061201,1440064801,1.1319165782085345,4.33671907773604,5.468635655944576
34,1440064801,1440068401,0.616591750223253,3.7127132261236104,4.329304976346863
35,1440068401,1440072001,1.0561058901956955,3.913342769523099,4.969448659718794
36,1440072001,1440075601,1.445755334874923,3.9999616828858526,5.445717017760775
37,1440075601,1440079201,1.767226165132989,3.3107630308964784,5.077989196029468
38,1440079201,1440082801,1.9190705477478698,3.4357974560677635,5.354868003815634
39,1440082801,1440086401,0.513680864186209,6.008127961909889,6.521808826096098
40,1440086401,1440090001,0.8644961967811872,5.564072752150539,6.428568948931726
41,1440090001,1440093601,1.4237250200268408,4.368644191027686,5.792369211054527
42,1440093601,1440097201,1.2466612664120313,4.635879779280263,5.882541045692293
43,1440097201,1440100801,0.9629467915011329,5.8250041013972815,6.787950892898414
44,1440100801,1440104401,0.12416509586649815,5.0238723172238275,5.148037413090326
45,1440104401,1440108001,1.0895729941350019,8.025060172435534,9.114633166570536
46,1440108001,1440111601,0.9713451601505707,4.598451685797761,5.569796845948331
47,1440111601,1440115201,0.4684125257247491,5.280373952331657,5.748786478056406
48,1440115201,1440118801,0.7660896751635985,2.9819334670585387,3.748023142222137
49,1440118801,1440122401,1.4707243929077993,2.208730755363461,3.6794551482712605
50,1440122401,1440126001,0.49604397845484044,0.16844878562891338,0.6644927640837538
51,1440126001,1440129601,0.36928552868362674,0.28745354954745805,0.6567390782310849
52,1440129601,1440133201,0.5951049568675573,0.47908573229973966,1.074190689167297
53,1440133201,1440136801,0.0,0.0,0.0
54,1440136801,1440140401,0.2665084059773256,1.5560254461040688,1.8225338520813943
55,1440140401,1440144001,0.32965936949947106,3.4106497766105406,3.740309146110012
56,1440144001,1440147601,0.3582647147177201,3.5614778351005927,3.919742549818313
57,1440147601,1440151201,2.1074393582797817,1.6386844286697109,3.746123786949492
58,1440151201,1440154801,0.2875775990866664,3.743992204624125,4.031569803710791
59,1440154801,1440158401,0.2926859252017296,3.2146366292616357,3.5073225544633653
60,1440158401,1440162001,0.4596160071775217,3.578148609458356,4.037764616635878
61,1440162001,1440165601,0.7570357235390631,3.189742254979025,3.946777978518088
62,1440165601,1440169201,1.8220974530477478,5.260857143687501,7.082954596735248
63,1440169201,1440172801,2.2010222051802844,5.5689951868391505,7.770017392019435
64,1440172801,1440176401,1.808710187610411,4.29724341900638,6.105953606616791
