hour,start_ts,end_ts,twitter_density,inst_density,total
76,1440216001,1440219601,0.0,0.20833333333333334,0.20833333333333334
77,1440219601,1440223201,0.0,0.0,0.0
78,1440223201,1440226801,0.0,0.20833333333333334,0.20833333333333334
79,1440226801,1440230401,0.20833333333333334,0.625,0.8333333333333334
80,1440230401,1440234001,0.0,0.8333333333333334,0.8333333333333334
81,1440234001,1440237601,0.20833333333333334,2.291666666666667,2.5
82,1440237601,1440241201,0.20833333333333334,1.6666666666666667,1.875
83,1440241201,1440244801,0.0,1.25,1.25
84,1440244801,1440248401,0.0,1.4583333333333335,1.4583333333333335
85,1440248401,1440252001,0.0,1.0416666666666667,1.0416666666666667
86,1440252001,1440255601,0.20833333333333334,2.7083333333333335,2.916666666666667
87,1440255601,1440259201,0.4166666666666667,2.291666666666667,2.7083333333333335
88,1440259201,1440262801,0.0,2.916666666666667,2.916666666666667
89,1440262801,1440266401,0.20833333333333334,4.375,4.583333333333334
90,1440266401,1440270001,0.4166666666666667,3.3333333333333335,3.75
91,1440270001,1440273601,0.20833333333333334,1.6666666666666667,1.875
92,1440273601,1440277201,0.20833333333333334,0.8333333333333334,1.0416666666666667
93,1440277201,1440280801,0.20833333333333334,2.0833333333333335,2.291666666666667
94,1440280801,1440284401,0.20833333333333334,2.0833333333333335,2.291666666666667
95,1440284401,1440288001,0.20833333333333334,1.25,1.4583333333333335
