hour,start_ts,end_ts,twitter_density,inst_density,total
78,1440223201,1440226801,0.0,0.7246376811594204,0.7246376811594204
79,1440226801,1440230401,0.0,2.173913043478261,2.173913043478261
80,1440230401,1440234001,0.0,2.8985507246376816,2.8985507246376816
81,1440234001,1440237601,0.7246376811594204,7.246376811594203,7.971014492753624
82,1440237601,1440241201,0.7246376811594204,5.797101449275363,6.521739130434783
83,1440241201,1440244801,0.0,4.347826086956522,4.347826086956522
84,1440244801,1440248401,0.0,4.347826086956522,4.347826086956522
85,1440248401,1440252001,0.0,3.6231884057971016,3.6231884057971016
86,1440252001,1440255601,0.7246376811594204,9.420289855072465,10.144927536231885
87,1440255601,1440259201,1.4492753623188408,7.971014492753624,9.420289855072465
88,1440259201,1440262801,0.0,10.144927536231885,10.144927536231885
89,1440262801,1440266401,0.7246376811594204,15.217391304347828,15.942028985507248
90,1440266401,1440270001,1.4492753623188408,11.594202898550726,13.043478260869566
91,1440270001,1440273601,0.7246376811594204,5.797101449275363,6.521739130434783
92,1440273601,1440277201,0.7246376811594204,2.8985507246376816,3.6231884057971016
93,1440277201,1440280801,0.7246376811594204,7.246376811594203,7.971014492753624
94,1440280801,1440284401,1.4492753623188408,7.246376811594203,8.695652173913045
95,1440284401,1440288001,1.4492753623188408,4.347826086956522,5.797101449275363
