hour,start_ts,end_ts,twitter_density,inst_density,total
69,1440190801,1440194401,0.0,1.7962664392983434,1.7962664392983434
70,1440194401,1440198001,0.20833333333333334,2.050608936538642,2.258942269871975
71,1440198001,1440201601,0.12797981218255378,-1.0267628835467084,-0.8987830713641547
72,1440201601,1440205201,0.12797981218255378,2.2994405452444955,2.4274203574270494
73,1440205201,1440208801,0.12797981218255378,-1.4583333333333335,-1.3303535211507798
74,1440208801,1440212401,-0.08035352115077957,0.0,-0.08035352115077957
75,1440212401,1440216001,0.20833333333333334,-0.08035257670934169,0.12798075662399166
76,1440216001,1440219601,-0.08035352115077957,0.0,-0.08035352115077957
77,1440219601,1440223201,0.0,0.0,0.0
78,1440223201,1440226801,0.0,0.12798075662399166,0.12798075662399166
79,1440226801,1440230401,0.20833333333333334,0.4166666666666667,0.625
80,1440230401,1440234001,0.21263056700283278,0.14288453974394988,0.35551510674678266
81,1440234001,1440237601,0.20833333333333334,0.9285896931626333,1.1369230264959667
82,1440237601,1440241201,0.6398990609127688,0.1756089365386415,0.8155079974514103
83,1440241201,1440244801,-0.08035352115077957,0.351217873077283,0.2708643519265035
84,1440244801,1440248401,0.0,0.5119230264959667,0.5119230264959667
85,1440248401,1440252001,-0.20833333333333334,-0.22615394700806685,-0.43448728034140016
86,1440252001,1440255601,-0.20833333333333334,2.2935728810673295,2.0852395477339964
87,1440255601,1440259201,0.4166666666666667,0.7024357461545668,1.1191024128212335
88,1440259201,1440262801,0.0,1.3849843934754489,1.3849843934754489
89,1440262801,1440266401,0.20833333333333334,3.0595512064106165,3.26788453974395
90,1440266401,1440270001,0.12797981218255372,1.1106589576595813,1.238638769842135
91,1440270001,1440273601,-0.16070704230155913,-0.5773718200853499,-0.738078862386909
92,1440273601,1440277201,0.2820605272600695,0.2903049260503595,0.572365453310429
93,1440277201,1440280801,0.0,1.3516984207924219,1.3516984207924219
94,1440280801,1440284401,0.20833333333333334,0.5922756032053083,0.8006089365386415
95,1440284401,1440288001,0.0,-0.06544879358938364,-0.06544879358938364
