hour,start_ts,end_ts,twitter_density,inst_density,total
0,1439942401,1439946001,0.0,0.27288492245950147,0.27288492245950147
1,1439946001,1439949601,0.0,0.0,0.0
2,1439949601,1439953201,0.0,0.0,0.0
3,1439953201,1439956801,0.0,0.0,0.0
4,1439956801,1439960401,0.0,0.0,0.0
5,1439960401,1439964001,0.0,0.0,0.0
6,1439964001,1439967601,0.0,0.23009814102998327,0.23009814102998327
7,1439967601,1439971201,0.0,0.9977277103916146,0.9977277103916146
8,1439971201,1439974801,0.0,0.3522648388472364,0.3522648388472364
9,1439974801,1439978401,0.0,0.3109535369032648,0.3109535369032648
10,1439978401,1439982001,0.0,0.33689757125782677,0.33689757125782677
11,1439982001,1439985601,0.1668585231160671,0.45400446238785175,0.6208629855039188
12,1439985601,1439989201,0.1684495150439598,0.6687450496971977,0.8371945647411575
13,1439989201,1439992801,-0.5010857171243245,1.8367833147672823,1.3356975976429577
14,1439992801,1439996401,0.49019607843137253,1.8021134464296116,2.2923095248609844
15,1439996401,1440000001,-0.052315026490529465,1.163991220947026,1.1116761944564966
16,1440000001,1440003601,0.48187603893996483,0.8523441137814787,1.3342201527214435
17,1440003601,1440007201,0.5002977228983772,3.368975712578267,3.8692734354766434
18,1440007201,1440010801,0.6091958849937051,2.055548097829587,2.664743982823292
19,1440010801,1440014401,0.5002977228983772,3.86927197664655,4.369569699544927
20,1440014401,1440018001,0.4318090950854121,3.5374244982071796,3.969233593292592
21,1440018001,1440021601,0.5002977228983772,3.7738766007160733,4.27417432361445
22,1440021601,1440025201,0.3443382078026227,5.213404444600916,5.5577426524035385
23,1440025201,1440028801,0.0,7.539770104484462,7.539770104484462
24,1440028801,1440032401,0.4881305335182021,3.5374244982071796,4.025555031725382
25,1440032401,1440036001,0.0,0.6788452353341095,0.6788452353341095
26,1440036001,1440039601,0.0,0.16844878562891338,0.16844878562891338
27,1440039601,1440043201,0.0,0.0,0.0
28,1440043201,1440046801,0.0,0.16844878562891338,0.16844878562891338
29,1440046801,1440050401,0.0,0.16844878562891338,0.16844878562891338
30,1440050401,1440054001,0.0,1.0106927137734802,1.0106927137734802
31,1440054001,1440057601,0.0,1.1740914065839378,1.1740914065839378
32,1440057601,1440061201,0.0,1.9228020460130542,1.9228020460130542
33,1440061201,1440064801,0.4532203988499555,2.3496403607479714,2.8028607595979276
34,1440064801,1440068401,0.16339869281045752,1.4703586313035468,1.6337573241140042
35,1440068401,1440072001,0.1684495150439598,1.4591727678186273,1.627622282862587
36,1440072001,1440075601,0.29199439608356953,1.002571849999603,1.2945662460831724
37,1440075601,1440079201,0.1684495150439598,0.5002962640682843,0.6687457791122441
38,1440079201,1440082801,0.4413381115328232,1.0106927137734802,1.4520308253063035
39,1440082801,1440086401,0.0,2.012742789490145,2.012742789490145
40,1440086401,1440090001,0.1684495150439598,0.9815097326393163,1.149959247683276
41,1440090001,1440093601,0.0,1.9472725931117236,1.9472725931117236
42,1440093601,1440097201,0.3015664128388066,1.1892416850393055,1.4908080978781122
43,1440097201,1440100801,0.0,2.8448865319978003,2.8448865319978003
44,1440100801,1440104401,0.0,1.020792899410392,1.020792899410392
45,1440104401,1440108001,0.1684495150439598,3.2005269269493537,3.3689764419933135
46,1440108001,1440111601,0.5053485451318793,2.489923053127881,2.99527159825976
47,1440111601,1440115201,0.0,3.0270280485019847,3.0270280485019847
48,1440115201,1440118801,0.0,1.338947646974491,1.338947646974491
49,1440118801,1440122401,0.1684495150439598,1.0157428065919363,1.184192321635896
50,1440122401,1440126001,0.0,0.16844878562891338,0.16844878562891338
51,1440126001,1440129601,0.0,0.0,0.0
52,1440129601,1440133201,0.0,0.33689757125782677,0.33689757125782677
53,1440133201,1440136801,0.0,0.0,0.0
54,1440136801,1440140401,0.0,0.4079530761640367,0.4079530761640367
55,1440140401,1440144001,0.0,1.5160390706602205,1.5160390706602205
56,1440144001,1440147601,0.0,0.842243928144567,0.842243928144567
57,1440147601,1440151201,0.8282359891471406,0.16844878562891338,0.996684774776054
58,1440151201,1440154801,0.0,0.33689757125782677,0.33689757125782677
59,1440154801,1440158401,0.0,0.8371938353261111,0.8371938353261111
60,1440158401,1440162001,0.1684495150439598,0.8472940209630229,1.0157435360069826
61,1440162001,1440165601,0.0,0.16844878562891338,0.16844878562891338
62,1440165601,1440169201,0.16339869281045752,1.684487856289134,1.8478865490995915
63,1440169201,1440172801,0.6371297025763467,1.8529366419180473,2.490066344494394
64,1440172801,1440176401,0.16339869281045752,1.177942325311781,1.3413410181222383
65,1440176401,1440180001,-0.04074782148639158,1.3374900993943954,1.2967422779080038
66,1440180001,1440183601,0.6687472379423369,2.290677804768102,2.9594250427104387
67,1440183601,1440187201,0.7615989869425858,3.023435503263625,3.7850344902062107
68,1440187201,1440190801,0.3368990300879196,10.101375520568636,10.438274550656557
69,1440190801,1440194401,0.6737980601758392,8.358426632647335,9.032224692823172
70,1440194401,1440198001,2.526742725659396,7.296742821026857,9.823485546686253
71,1440198001,1440201601,0.1684495150439598,4.88647233081858,5.05492184586254
72,1440201601,1440205201,0.3368990300879196,4.711515904791116,5.048414934879036
73,1440205201,1440208801,0.4583787120939193,2.0127427894901446,2.4711215015840637
74,1440208801,1440212401,0.0,0.515446542523652,0.515446542523652
75,1440212401,1440216001,0.16486264907651987,0.5053463568867401,0.6702090059632602
76,1440216001,1440219601,0.0,0.33689757125782677,0.33689757125782677
77,1440219601,1440223201,0.0,0.16844878562891338,0.16844878562891338
78,1440223201,1440226801,0.0,0.33689757125782677,0.33689757125782677
79,1440226801,1440230401,0.0,1.347590285031307,1.347590285031307
80,1440230401,1440234001,0.0,1.0106927137734802,1.0106927137734802
81,1440234001,1440237601,0.0,2.8636293556915273,2.8636293556915273
82,1440237601,1440241201,0.34194985232142183,1.3929795692597744,1.7349294215811961
83,1440241201,1440244801,0.49524690066487487,2.9579653068852036,3.4532122075500786
84,1440244801,1440248401,0.1277016935575682,2.6414577198169953,2.769159413374563
85,1440248401,1440252001,-0.16339869281045752,4.360135938453067,4.196737245642609
86,1440252001,1440255601,0.3368990300879196,5.615496713324197,5.952395743412118
87,1440255601,1440259201,0.3368990300879196,5.936964771676521,6.27386380176444
88,1440259201,1440262801,0.7275356051567239,6.729308787099713,7.4568443922564365
89,1440262801,1440266401,0.1684495150439598,6.607791129901615,6.776240644945576
90,1440266401,1440270001,1.1755597393402788,7.204491401483247,8.380051140823525
91,1440270001,1440273601,0.0,10.422566797243254,10.422566797243254
92,1440273601,1440277201,0.16339869281045752,6.734358879918169,6.897757572728627
93,1440277201,1440280801,1.8046746134653666,5.542869983093818,7.347544596559185
94,1440280801,1440284401,0.8422475752197991,5.050936545033095,5.8931841202528945
95,1440284401,1440288001,0.1684495150439598,3.8656794314081906,4.03412894645215
